image_path,text
dataset/images\conjunto exterior (108).png,Conjunto externo tipo deportivo de la litera algodón delantera y posterior de las chompa color azul petróleo mangas color azul petróleo con hombreras de color celeste cierre con cuello redondo logo en el pecho izquierdo y derecho pantalón color azul petróleo con laterales de rayas celeste logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (109).png,Conjunto externo tipo deportivo de la litera algodón sublimado delantera y posterior del buzo sublimado con color celeste y puntos azules mangas sublimadas cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón color azul petróleo con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (110).png,Conjunto externo tipo deportivo te la licra algodón delantera y posterior color negro mangas puños y cintura color negro cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón color negro con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (111).png,Conjunto externo tipo deportivo tela impermeable chompa con delantera y posterior color blanco hombreras roja y azul mangas puños y cintura color blanco bolsillos en los costados con cierre cierre blanco con cuello y capucha pantalón color negro luego en la pierna izquierda
dataset/images\conjunto exterior (112).png,Conjunto externo tipo deportivo te la lycra algodón delantera y posterior del buzo color blanco mangas color blanco con rayas amarillas bolsillos en los costados cuello militar con cierre logo en el pecho izquierdo pantalón color azul marino con raya amarilla en el lateral logo en la pierna derecha
dataset/images\conjunto exterior (113).png,Conjunto externo tipo deportivo tela lycra algodón chompa con delantera y posterior color negro con una barra horizontal en el pecho color azul y roja mangas color negro cuello tipo militar con cierre negro logo en el pecho izquierdo y derecho pantalón color negro con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (114).png,Conjunto externo tipo deportivo de la biota algodón delantera y posterior de las chompa color negro mangas sublimadas con rojo puños y cintura color negro cierre con cuello redondo sin capucha logo en el pecho izquierdo y derecho pantalón negro con el logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (115).png,Chaqueta con delantera y posterior color negro de la interminable tipo deportiva mangas color negro con rayas color verde puños y cintura dobles cierre en bolsillos y en el centro color blanco cuello alto sin capucha logo en el pecho izquierdo y derecho
dataset/images\conjunto exterior (116).png,Con justo externo tipo deportivo tela flix algodón delantera y posterior de la chapa color rojo con hombreras blancas mangas rojas con raya negra puños y cintura dobles color negro cierre blanco con cuello alto rojo bolsillos en los costados pantalón rojo con raya blanca en el lateral
dataset/images\conjunto exterior (117).png,Conjunto externo tipo deportivo de la liga algodón delantera y posterior de las chompa color negro mangas negras con rayas rojas desde las hombreras cuello tipo militar con cierre logo en el pecho izquierdo y derecho pantalón negro con rayas rojas en los laterales logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (118).png,Conjunto externo tipo deportivo tela licra algodón Delantera y posterior color amarillo rojo negro mangas amarillas con hombreras de raya negra bolsillos en los costados cierre con cuello alto sin capucha luego en el pecho izquierdo y derecho pantalón color negro con una raya roja en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (119).png,Conjunto externo tipo deportivo tela viotto buzo con delantera y posterior color negro mangas color negro con rayas rojas desde las hombreras puños y cintura doble negro cuello con capucha y cordón negro logo en el pecho izquierdo y derecho pantalón color negro con rayas roja en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (120).png,Conjunto externo tipo deportivo tela impermeable sublimada chompa con delantera y posterior sublimada de diseño de cebra manga sublimadas cierre blanco con cuello alto y capucha logo en el pecho izquierdo y derecho pantalón color azul marino con el logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (121).png,Conjunto externo tipo deportivo de la viotto algodón chompa con delantera y posterior color rojo mangas puños cintura color rojo cuello redondo con capucha y cordones pantalón color negro logo en el pecho izquierdo de la chamba y pierna izquierda del pantalón
dataset/images\conjunto exterior (122).png,Conjunto externo tipo deportivo tela lycra sublimada chompa con delantera posterior mangas sublimadas de color azul petróleo y rayas negras cuello alto con capucha bolsillos en los costados luego en el pecho izquierdo y derecho pantalón color azul petróleo con rayas roja en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (123).png,Conjunto externo tipo deportivo de la libra algodón delantera y posterior de la chamba color azul eléctrico mangas color negro cuello alto sin capucha logo en el pecho izquierdo bolsillos en los costados pantalón color negro logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (124).png,Conjunto externo tipo deportivo tela viotto algodón delantera y posterior del hecho para color negro con una barra horizontal color azul eléctrico en el centro mangas color negro con hombreras de una raya celeste bolsillos en los costados cierren el centro cuello alto sin capucha logo en el pecho izquierdo y derecho pantalón color negro con rayas celeste en el lateral logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (125).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de la chamba color rojo mangas rojas con rayas blancas y negras bolsillos en los costados cierre en el centro con cuello alto y capucha luego en el pecho izquierdo y derecho pantalón negro con raya roja en el lateral luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (126).png,Conjunto externo tipo deportivo tela impermeable delantera y posterior de la chamba color rojo mangas rojas con rayas blancas  bolsillos en los costados cierre en el centro con cuello alto y capucha luego en el pecho izquierdo y derecho pantalón negro con raya roja en el lateral luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (127).png,Conjunto externo tipo deportivo tela impermeable chompa delantera posterior manga cintura puños color amarillo bolsillos en los costados cierre en el centro amarillo con cuello alto y capucha logo en el pecho izquierdo y derecho pantalón color negro con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (128).png,Conjunto externo tipo deportivo tela lycra algodón chompa con delantera y posterior color blanco mangas color rojo con hombreras de línea blanca bolsillos en los costados cierre en el centro color amarillo con cuello alto rojo logo en el pecho izquierdo y derecho pantalón color rojo con raya blanca en los laterales luego en la pierna izquierda y derecha
dataset/images\conjunto exterior (129).png,Conjunto externo tipo deportivo tela impermeable chompa delantera posterior manga cintura puños color amarillo bolsillos en los costados cierre en el centro amarillo con cuello alto y capucha logo en el pecho izquierdo y derecho pantalón color negro con logo en la pierna izquierda y derecha
dataset/images\conjunto exterior (130).png,Conjunto externo tipo deportivo te la licra sublimada delantera y posterior de la chapa color negro mangas negras con rayas blancas en forma de sonido sublimados cuello redondo bolsillos en los costados luego en el pecho izquierdo y derecho pantalón color negro con raya lateral blanca loco en la pierna derecha
dataset/images\conjunto exterior (131).png,Conjunto externo tipo deportivo de la interminable delantera y posterior color negro hombreras blancas mangas puños cintura color negro cierre negro cuello alto con capucha color blanco pantalón color negro logos en las partes izquierda y derechas
dataset/images\conjunto exterior (132).png,Conjunto externo tipo deportivo de la litera delantera y posterior de la chamba color azul marino barra horizontal color rojo en el centro mangas puños y cintura color azul marino cierre con cuello alto logo en el pecho izquierdo y derecho pantalón color gris raya roja en el lateral logo en el lado izquierdo y derecho
dataset/images\conjunto exterior (133).png,Conjunto externo tipo deportivo de la litera delantera y posterior de la chamba color rojo  barra horizontal color negro en el centro mangas puños y cintura color negro  cierre con cuello alto logo en el pecho izquierdo y derecho pantalón color negro raya roja en el lateral logo en el lado izquierdo y derecho
